,imdb_title_id,title,original_title,year,date_published,genre,duration,country,avg_vote,votes,budget,weighted_average_vote,total_votes,mean_vote,median_vote,females_allages_avg_vote,lead_actor,lead_director,lead_writer,actor_number,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
0,tt0119231,The Junior Defenders,The Junior Defenders,2007,2007-10-23,Comedy,83,USA,4.3,140,125000,4.3,140,5.5,5.0,5.0,Ally Sheedy,Keith Spiegel,Ally Sheedy,3562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tt0136517,Seven Days of Grace,Seven Days of Grace,2006,2006-04-01,"Comedy, Drama",88,USA,4.4,101,0,4.4,101,4.6,5.0,4.7,Stephanie Beacham,Don E. FauntLeRoy,Stephanie Beacham,5037,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,tt0197633,Live Freaky Die Freaky,Live Freaky Die Freaky,2006,2006-07-08,"Animation, Comedy, Musical",75,USA,5.0,624,0,5.0,624,5.9,6.0,6.0,Nick 13,John Roecker,Nick 13,5585,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,tt0204250,Death of a Saleswoman,Death of a Saleswoman,2006,2010-02-22,"Comedy, Mystery",77,USA,1.6,350,0,1.6,350,2.3,1.0,1.8,Cynthia Mann,Donna Wheeler,Cynthia Mann,6689,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,tt0211933,Awake - Anestesia cosciente,Awake,2007,2008-11-14,"Crime, Drama, Mystery",84,USA,6.5,71829,8600000,6.5,71829,6.7,7.0,6.7,Hayden Christensen,Joby Harold,Hayden Christensen,532,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,tt1452628,Vanishing on 7th Street,Vanishing on 7th Street,2010,2011-07-29,"Horror, Mystery, Thriller",92,USA,4.9,24695,10000000,4.9,24695,5.0,5.0,4.9,Hayden Christensen,Brad Anderson,Hayden Christensen,532,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6,tt4337690,90 minuti in Paradiso,90 Minutes in Heaven,2015,2015-09-11,Drama,121,USA,4.8,3333,5000000,4.8,3333,5.3,5.0,5.3,Hayden Christensen,Michael Polish,Hayden Christensen,532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tt0227671,Tortilla Heaven,Tortilla Heaven,2007,2008-10-14,Comedy,98,USA,5.3,387,0,5.3,387,5.9,6.0,5.8,José Zúñiga,Judy Hecht Dumontet,José Zúñiga,1176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,tt2904798,Mary Loss of Soul,Mary Loss of Soul,2014,2015-10-29,"Drama, Horror, Mystery",89,USA,3.8,208,700000,3.8,208,5.1,4.0,4.0,José Zúñiga,Jennifer B. White,José Zúñiga,1176,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9,tt0249516,Foodfight!,Foodfight!,2011,2013-02-12,"Animation, Action, Adventure",91,USA,1.5,9183,65000000,1.5,9183,3.9,1.0,2.1,Charlie Sheen,Lawrence Kasanoff,Charlie Sheen,473,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,tt2044729,A Glimpse Inside the Mind of Charles Swan III,A Glimpse Inside the Mind of Charles Swan III,2012,2013-03-14,Comedy,86,USA,4.8,4946,0,4.8,4946,5.1,5.0,4.8,Charlie Sheen,Roman Coppola,Charlie Sheen,473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,tt6086080,Mad Families,Mad Families,2017,2017-01-12,Comedy,90,USA,4.1,1169,0,4.1,1169,4.6,4.0,3.8,Charlie Sheen,Fred Wolf,Charlie Sheen,473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,tt0251951,Pretty Cool,Pretty Cool,2006,2006-11-24,"Comedy, Sci-Fi",92,USA,4.1,450,0,4.1,450,4.7,4.0,3.8,Will Burke,Rolfe Kanefsky,Will Burke,5240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,tt0255820,Return to Babylon,Return to Babylon,2013,2013-08-11,"Biography, Comedy, Drama",75,USA,5.9,144,2000000,5.9,144,6.1,7.0,5.2,Jennifer Tilly,Alex Monty Canawati,Jennifer Tilly,1654,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,tt0259822,.45,.45,2006,2006-11-30,"Crime, Drama, Thriller",101,USA,5.6,7967,5000000,5.6,7967,5.9,6.0,5.9,Milla Jovovich,Gary Lennon,Milla Jovovich,1166,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,tt0370032,Ultraviolet,Ultraviolet,2006,2006-06-16,"Action, Sci-Fi",88,USA,4.4,78768,30000000,4.4,78768,4.6,5.0,4.9,Milla Jovovich,Kurt Wimmer,Milla Jovovich,1166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,tt0266732,Love Is the Drug,Love Is the Drug,2006,2006-01-01,Drama,96,USA,5.5,676,0,5.5,676,6.3,6.0,5.6,John Patrick Amedori,Elliott Lester,John Patrick Amedori,2402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,tt0270417,How to Go Out on a Date in Queens,How to Go Out on a Date in Queens,2006,2006-07-28,"Comedy, Romance",90,USA,4.3,371,0,4.3,371,5.0,5.0,4.5,Jason Alexander,Michelle Danner,Jason Alexander,4759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,tt0275236,The Bros.,The Bros.,2007,2007-02-20,"Comedy, Music",91,USA,3.2,229,0,3.2,229,4.4,3.0,3.9,John Tindall,Jonathan Figg,John Tindall,2134,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,tt0279688,Beyond the Wall of Sleep,Beyond the Wall of Sleep,2006,2006-06-06,Horror,84,USA,2.8,1047,0,2.8,1047,3.6,2.0,2.8,George Peroulas,Barrett J. Leigh,George Peroulas,6535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,tt0283503,Brooklyn Rules,Brooklyn Rules,2007,2009-05-28,"Crime, Drama",99,USA,6.3,5441,8000000,6.3,5441,6.5,7.0,6.1,Paulo Araujo,Michael Corrente,Paulo Araujo,4611,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,tt0285252,Life's a Beach,Life's a Beach,2012,2012-05-22,Comedy,100,USA,3.7,226,4000000,3.7,226,4.6,4.0,4.2,Darren Geare,Tony Vitale,Darren Geare,6359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,tt0287072,Under Surveillance,Under Surveillance,2006,2006,"Horror, Mystery, Thriller",89,USA,4.2,141,31000,4.2,141,5.7,6.0,5.4,Eric Conley,Dave Campfield,Eric Conley,5391,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
23,tt0292963,Onora il padre e la madre,Before the Devil Knows You're Dead,2007,2008-03-14,"Crime, Drama, Thriller",117,USA,7.3,94917,18000000,7.3,94917,7.3,7.0,7.0,Philip Seymour Hoffman,Sidney Lumet,Philip Seymour Hoffman,467,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,tt0383028,"Synecdoche, New York","Synecdoche, New York",2008,2014-06-19,Drama,124,USA,7.6,79732,20000000,7.6,79732,7.6,8.0,7.3,Philip Seymour Hoffman,Charlie Kaufman,Philip Seymour Hoffman,467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,tt1278379,Jack Goes Boating,Jack Goes Boating,2010,2010-12-29,"Drama, Romance",91,USA,6.4,7959,0,6.4,7959,6.5,7.0,6.4,Philip Seymour Hoffman,Philip Seymour Hoffman,Philip Seymour Hoffman,467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,tt0302498,Raising Flagg,Raising Flagg,2006,2008-04-25,Comedy,103,USA,5.4,316,0,5.4,316,5.7,6.0,6.9,Alan Arkin,Neal Miller,Alan Arkin,4418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,tt0306947,Along the Way,Along the Way,2007,2007-10-01,Drama,111,USA,5.9,279,1200000,5.9,279,7.9,9.0,4.8,Briel DiCristofaro,Andrew Bowen,Briel DiCristofaro,2130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,tt0308055,Bobby,Bobby,2006,2007-01-19,"Biography, Drama, History",117,USA,7.0,40767,14000000,7.0,40767,7.1,7.0,7.1,Harry Belafonte,Emilio Estevez,Harry Belafonte,6775,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,tt0312305,Quantum Quest: A Cassini Space Odyssey,Quantum Quest: A Cassini Space Odyssey,2010,2012-12-02,"Animation, Adventure, Sci-Fi",45,USA,5.1,320,20000000,5.1,320,5.9,6.0,5.3,Chris Pine,Harry 'Doc' Kloor,Chris Pine,109,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,tt0914797,Napa Valley - La grande annata,Bottle Shock,2008,2008-09-05,"Comedy, Drama",110,USA,6.8,14859,5000000,6.8,14859,7.0,7.0,7.0,Chris Pine,Randall Miller,Chris Pine,109,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,tt1408101,Into Darkness - Star Trek,Star Trek Into Darkness,2013,2013-06-12,"Action, Adventure, Sci-Fi",132,USA,7.7,458568,190000000,7.7,458568,7.8,8.0,8.0,Chris Pine,J.J. Abrams,Chris Pine,109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,tt1446192,Le 5 leggende,Rise of the Guardians,2012,2012-11-29,"Animation, Action, Adventure",97,USA,7.3,153445,145000000,7.3,153445,7.6,8.0,7.8,Chris Pine,Peter Ramsey,Chris Pine,109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,tt1716777,Una famiglia all'improvviso,People Like Us,2012,2012-08-03,"Comedy, Drama",114,USA,7.1,41031,16000000,7.1,41031,7.2,7.0,7.1,Chris Pine,Alex Kurtzman,Chris Pine,109,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,tt2025690,L'ultima tempesta,The Finest Hours,2016,2016-03-31,"Action, Drama, History",117,USA,6.8,60434,80000000,6.8,60434,6.9,7.0,6.9,Chris Pine,Craig Gillespie,Chris Pine,109,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,tt0317219,Cars - Motori ruggenti,Cars,2006,2006-08-23,"Animation, Comedy, Family",117,USA,7.1,357920,120000000,7.1,357920,7.3,7.0,7.1,Owen Wilson,John Lasseter,Owen Wilson,42,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,tt0463034,"Tu, io e Dupree","You, Me and Dupree",2006,2006-11-10,"Comedy, Romance",110,USA,5.6,77597,54000000,5.6,77597,5.7,6.0,5.4,Owen Wilson,Anthony Russo,Owen Wilson,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,tt0480687,Libera uscita,Hall Pass,2011,2011-06-15,"Comedy, Romance",105,USA,5.8,118561,36000000,5.8,118561,6.0,6.0,5.5,Owen Wilson,Bobby Farrelly,Owen Wilson,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,tt0822832,Io & Marley,Marley & Me,2008,2009-04-03,"Comedy, Drama, Family",111,USA,7.1,144191,60000000,7.1,144191,7.2,7.0,7.3,Owen Wilson,David Frankel,Owen Wilson,42,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,tt0838221,Il treno per il Darjeeling,The Darjeeling Limited,2007,2008-04-30,"Adventure, Comedy, Drama",91,USA,7.2,176784,16000000,7.2,176784,7.3,7.0,7.4,Owen Wilson,Wes Anderson,Owen Wilson,42,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,tt1392197,Sansone,Marmaduke,2010,2010-08-13,"Comedy, Family",99,USA,4.3,14091,50000000,4.3,14091,4.6,4.0,5.0,Owen Wilson,Tom Dey,Owen Wilson,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,tt1545754,Are You Here,Are You Here,2013,2014-08-22,"Comedy, Drama",114,USA,5.3,14866,0,5.3,14866,5.4,5.0,5.0,Owen Wilson,Matthew Weiner,Owen Wilson,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,tt1621039,Free Birds - Tacchini in fuga,Free Birds,2013,2013-11-28,"Animation, Adventure, Comedy",91,USA,5.8,22100,55000000,5.8,22100,6.1,6.0,6.0,Owen Wilson,Jimmy Hayward,Owen Wilson,42,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,tt3606752,Cars 3,Cars 3,2017,2017-09-14,"Animation, Adventure, Comedy",102,USA,6.7,71587,175000000,6.7,71587,6.9,7.0,7.0,Owen Wilson,Brian Fee,Owen Wilson,42,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,tt0319115,Brothel,Brothel,2008,2008-02-27,"Drama, Horror",96,USA,4.1,224,0,4.1,224,5.0,4.0,4.8,Serena Scott Thomas,Amy Waddell,Serena Scott Thomas,1942,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,tt0321858,30 Days,30 Days,2006,2006-10-03,"Drama, Sport",93,USA,4.4,158,0,4.4,158,4.9,5.0,4.8,Da Brat,Jamal Joseph,Da Brat,5163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,tt0323120,Loving Annabelle,Loving Annabelle,2006,2007-05-24,"Drama, Romance",77,USA,6.3,11733,1000000,6.3,11733,7.0,7.0,6.6,Erin Kelly,Katherine Brooks,Erin Kelly,5197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,tt0326716,'77,'77,2017,2017-05-25,"Comedy, Drama",113,USA,6.1,304,0,6.1,304,7.3,8.5,6.0,John Francis Daley,Patrick Read Johnson,John Francis Daley,2628,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,tt0326965,In My Sleep,In My Sleep,2010,2010-04-23,"Drama, Mystery, Thriller",104,USA,5.5,1952,1000000,5.5,1952,5.8,6.0,5.6,Philip Winchester,Allen Wolf,Philip Winchester,6047,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49,tt0327084,La gang del bosco,Over the Hedge,2006,2006-10-27,"Animation, Adventure, Comedy",83,USA,6.7,156530,80000000,6.7,156530,6.8,7.0,6.7,Bruce Willis,Tim Johnson,Bruce Willis,98,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,tt0986263,Il mondo dei replicanti,Surrogates,2009,2010-01-05,"Action, Sci-Fi, Thriller",89,USA,6.3,167372,80000000,6.3,167372,6.3,6.0,6.3,Bruce Willis,Jonathan Mostow,Bruce Willis,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51,tt10303324,Survive the Night,Survive the Night,2020,2020-05-22,"Action, Drama, Thriller",90,USA,4.9,5451,0,4.9,5451,6.5,8.0,3.9,Bruce Willis,Matt Eskandari,Bruce Willis,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,tt1385867,Poliziotti fuori - Due sbirri a piede libero,Cop Out,2010,2010-05-07,"Action, Comedy, Crime",107,USA,5.6,84584,30000000,5.6,84584,5.8,6.0,5.7,Bruce Willis,Kevin Smith,Bruce Willis,98,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,tt1748122,Moonrise Kingdom - Una fuga d'amore,Moonrise Kingdom,2012,2012-12-05,"Comedy, Drama, Romance",94,USA,7.8,311669,16000000,7.8,311669,7.8,8.0,7.8,Bruce Willis,Wes Anderson,Bruce Willis,98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,tt4694544,C'era una volta a Los Angeles,Once Upon a Time in Venice,2017,2017-06-16,"Action, Comedy",94,USA,5.3,16891,0,5.3,16891,5.4,5.0,5.2,Bruce Willis,Mark Cullen,Bruce Willis,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,tt0327597,Coraline e la porta magica,Coraline,2009,2009-06-19,"Animation, Drama, Family",100,USA,7.7,190867,60000000,7.7,190867,7.8,8.0,7.8,Dakota Fanning,Henry Selick,Dakota Fanning,151,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,tt0415856,Hounddog,Hounddog,2007,2007-01-22,"Drama, Music",102,USA,6.3,5891,3750000,6.3,5891,6.5,7.0,6.8,Dakota Fanning,Deborah Kampmeier,Dakota Fanning,151,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,tt0416212,La vita segreta delle api,The Secret Life of Bees,2008,2009-04-17,Drama,114,USA,7.3,23935,11000000,7.3,23935,7.5,8.0,7.6,Dakota Fanning,Gina Prince-Bythewood,Dakota Fanning,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,tt1931602,Very Good Girls,Very Good Girls,2013,2014-06-24,"Drama, Romance",91,USA,6.0,14220,0,6.0,14220,6.2,6.0,6.3,Dakota Fanning,Naomi Foner,Dakota Fanning,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,tt4652650,Tutto ciò che voglio,Please Stand By,2017,2018-01-26,"Comedy, Drama",93,USA,6.7,10212,0,6.7,10212,6.9,7.0,6.8,Dakota Fanning,Ben Lewin,Dakota Fanning,151,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,tt0328899,The Creature of the Sunny Side Up Trailer Park,The Creature of the Sunny Side Up Trailer Park,2006,2006-03-27,"Comedy, Horror, Mystery",105,USA,4.4,142,10000000,4.4,142,4.4,4.0,5.1,Fort Atkinson,Christopher Coppola,Fort Atkinson,5510,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
61,tt0331334,Satan's Playground,Satan's Playground,2006,2006-08-22,Horror,81,USA,3.3,861,1000000,3.3,861,3.4,2.0,3.1,Felissa Rose,Dante Tomaselli,Felissa Rose,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,tt1297456,Psycho Sleepover,Psycho Sleepover,2008,2008-10-18,"Action, Comedy, Horror",87,USA,4.1,230,2000,4.1,230,4.9,4.0,3.0,Felissa Rose,Adam Deyoe,Felissa Rose,82,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,tt1571247,The Perfect House,The Perfect House,2013,2013,Horror,84,USA,4.2,534,0,4.2,534,4.7,4.0,4.7,Felissa Rose,Kris Hulbert,Felissa Rose,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,tt4933238,Family Possessions,Family Possessions,2016,2016-10-21,Horror,111,USA,3.9,248,0,3.9,248,4.7,4.0,4.2,Felissa Rose,Tommy Faircloth,Felissa Rose,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65,tt6922804,Lilith,Lilith,2018,2018-07-18,Horror,82,USA,3.0,114,320000,3.0,114,3.6,2.5,4.0,Felissa Rose,Alexander T. Hwang,Felissa Rose,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66,tt8113950,Last American Horror Show,Last American Horror Show,2018,2018-06-30,Horror,82,USA,4.4,292,0,4.4,292,5.3,5.0,8.7,Felissa Rose,Michael S. Rodriguez,Felissa Rose,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67,tt8426182,A Nun's Curse,A Nun's Curse,2020,2020-08-20,Horror,73,USA,2.7,160,0,2.7,160,3.6,3.0,2.2,Felissa Rose,Tommy Faircloth,Felissa Rose,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,tt0337899,Broke Sky,Broke Sky,2007,2007,"Drama, Mystery, Thriller",97,USA,6.3,201,0,6.3,201,7.0,7.0,5.9,Will Wallace,Thomas L. Callaway,Will Wallace,863,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69,tt2290709,The Appearing,The Appearing,2014,2014-03-25,"Horror, Mystery, Thriller",92,USA,3.0,1362,200000,3.0,1362,3.5,3.0,3.0,Will Wallace,Daric Gates,Will Wallace,863,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
70,tt0339736,The Evil Within,The Evil Within,2017,2017-08-30,Horror,98,USA,5.5,2914,6000000,5.5,2914,5.7,6.0,5.8,Sean Patrick Flanery,Andrew Getty,Sean Patrick Flanery,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71,tt0462362,The Insatiable,The Insatiable,2006,2006-11-01,"Comedy, Horror, Romance",103,USA,5.3,1460,700000,5.3,1460,5.8,6.0,5.5,Sean Patrick Flanery,Chuck Konzelman,Sean Patrick Flanery,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72,tt0469059,Nuovi inizi,Crystal River,2008,2009-07-04,Drama,102,USA,4.6,208,500000,4.6,208,5.5,5.0,5.5,Sean Patrick Flanery,Brett Levner,Sean Patrick Flanery,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,tt10110872,2177: The San Francisco Love Hacker Crimes,2177: The San Francisco Love Hacker Crimes,2019,2019-07-12,Sci-Fi,98,USA,1.5,102,0,1.5,102,2.1,1.0,1.1,Sean Patrick Flanery,Jose Figueroa,Sean Patrick Flanery,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,tt1082577,Impatto fatale,Deadly Impact,2010,2010-04-20,"Action, Crime, Thriller",96,USA,5.2,2436,6000000,5.2,2436,5.4,5.0,5.7,Sean Patrick Flanery,Robert Kurtzman,Sean Patrick Flanery,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,tt1300851,The Boondock Saints 2 - Il giorno di Ognissanti,The Boondock Saints II: All Saints Day,2009,2009-12-11,"Action, Crime, Thriller",118,USA,6.3,60835,8000000,6.3,60835,6.5,7.0,6.9,Sean Patrick Flanery,Troy Duffy,Sean Patrick Flanery,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,tt1564369,Scavengers,Scavengers,2013,2013-03-21,"Action, Sci-Fi, Thriller",94,USA,2.9,925,0,2.9,925,3.3,3.0,2.5,Sean Patrick Flanery,Travis Zariwny,Sean Patrick Flanery,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
77,tt1687277,InSight,InSight,2011,2011-04-30,"Drama, Mystery, Thriller",92,USA,4.9,1016,0,4.9,1016,5.3,5.0,5.3,Sean Patrick Flanery,Richard Gabai,Sean Patrick Flanery,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
78,tt2132301,Dark Power,Dark Power,2013,2013-07-09,Thriller,98,USA,3.4,351,3000000,3.4,351,4.0,3.0,3.4,Sean Patrick Flanery,John Milton Branton,Sean Patrick Flanery,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,tt2204379,The Devil's Carnival,The Devil's Carnival,2012,2012-03-30,"Horror, Musical",56,USA,6.4,4021,500000,6.4,4021,7.2,8.0,7.0,Sean Patrick Flanery,Darren Lynn Bousman,Sean Patrick Flanery,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
80,tt2325491,12 cuccioli da salvare,12 Dogs of Christmas: Great Puppy Rescue,2012,2012-10-09,"Comedy, Family",102,USA,5.1,378,5000000,5.1,378,5.6,5.0,5.8,Sean Patrick Flanery,Kieth Merrill,Sean Patrick Flanery,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,tt2836628,Johnny Frank Garrett's Last Word,Johnny Frank Garrett's Last Word,2016,2017-04-21,"Crime, Drama, Horror",95,USA,5.0,1095,0,5.0,1095,5.3,5.0,5.1,Sean Patrick Flanery,Simon Rumley,Sean Patrick Flanery,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,tt3967826,My First Miracle,My First Miracle,2015,2015-12-03,"Drama, Family, Romance",111,USA,7.0,233,0,7.0,233,7.4,8.0,7.2,Sean Patrick Flanery,Rudy Luna,Sean Patrick Flanery,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83,tt5050200,Operazione Valchiria 2 - L'alba del Quarto Reich,Beyond Valkyrie: Dawn of the 4th Reich,2016,2016-08-12,"Action, History, War",100,USA,5.0,978,0,5.0,978,5.2,5.0,5.3,Sean Patrick Flanery,Claudio Fäh,Sean Patrick Flanery,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
84,tt5351576,Howlers,Howlers,2019,2019-05-14,"Action, Horror, Western",92,USA,4.8,335,21000000,4.8,335,6.2,6.0,6.6,Sean Patrick Flanery,Josh Ridgway,Sean Patrick Flanery,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85,tt5544224,Flashburn,Flashburn,2017,2017-12-05,Sci-Fi,89,USA,3.7,167,0,3.7,167,4.3,4.0,4.4,Sean Patrick Flanery,Giorgio Serafini,Sean Patrick Flanery,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,tt5851598,Lasso,Lasso,2017,2017-10-22,"Horror, Thriller",97,USA,4.6,516,0,4.6,516,5.1,5.0,4.8,Sean Patrick Flanery,Evan Cecil,Sean Patrick Flanery,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,tt9534808,Acceleration,Acceleration,2019,2019-11-08,"Action, Crime, Thriller",85,USA,4.5,963,3000000,4.5,963,6.1,6.0,4.6,Sean Patrick Flanery,Michael Merino,Sean Patrick Flanery,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,tt0340084,The Drop,The Drop,2006,2006-06-06,"Action, Adventure, Fantasy",88,USA,2.3,215,0,2.3,215,2.5,2.0,1.4,John Savage,Kevin Lewis,John Savage,116,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89,tt1600196,Chi è senza colpa,The Drop,2014,2015-03-19,"Crime, Drama, Thriller",106,USA,7.1,139767,12600000,7.1,139767,7.1,7.0,7.1,Tom Hardy,Michaël R. Roskam,Tom Hardy,4209,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
90,tt1121986,Art of Submission,Art of Submission,2012,2013-01-24,"Action, Drama",119,USA,4.0,496,4500000,4.0,496,5.2,5.0,4.3,John Savage,Adam Boster,John Savage,116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
