,imdb_title_id,title,original_title,year,date_published,genre,duration,country,production_company,avg_vote,votes,budget,weighted_average_vote,total_votes,mean_vote,median_vote,females_allages_avg_vote,lead_actor,lead_director,lead_writer,month,production_number,actor_number,director_number,writer_number
5227,tt0464098,Loren Cass,Loren Cass,2006,2006-08-25,"Drama, Music",83,USA,Jonesing,5.1,247,30000,5.1,247,6.5,7.0,5.7,Kayla Tabish,Chris Fuller,Chris Fuller,08,2455,4535,5880,1501
5228,tt0464137,Baja Beach Bums,Baja Beach Bums,2009,2009,Comedy,88,USA,Petri Dish Productions,3.0,136,0,3.0,136,4.4,3.0,3.6,Rini Bell,Patrick Healy,Patrick Healy,0,5825,4205,3745,3938
5229,tt0464907,The Boys & Girls Guide to Getting Down,The Boys & Girls Guide to Getting Down,2006,2007-03-23,Comedy,92,USA,Concrete Images,6.6,2418,2100000,6.6,2418,7.0,7.0,6.3,Cricket Leigh,Paul Sapiano,Paul Sapiano,03,1242,2256,424,1124
5230,tt1764366,Hollywood Sex Wars,Hollywood Sex Wars,2011,2011-12-31,Comedy,106,USA,Big Primpin Productions,4.8,2410,2053763,4.8,2410,5.9,6.0,6.3,Mario Diaz,Paul Sapiano,Paul Sapiano,12,3632,2518,424,1124
5231,tt3879200,Driving While Black,Driving While Black,2015,2019-02-01,"Comedy, Drama",94,USA,Anthem Films,6.9,616,2037802,6.9,616,7.1,7.0,7.5,Dominique Purdy,Paul Sapiano,Dominique Purdy,02,865,5483,424,3709
5232,tt4843208,The Queen of Hollywood Blvd,The Queen of Hollywood Blvd,2017,2018-09-01,"Crime, Drama",90,USA,Concrete Images,5.0,227,0,5.0,227,5.8,6.0,5.3,Rosemary Hochschild,Orson Oblowitz,Orson Oblowitz,09,1242,2218,937,6463
5233,tt7284202,Hell Is Where the Home Is,Hell Is Where the Home Is,2018,2019-07-12,"Horror, Thriller",88,USA,1inMM Productions,5.0,1625,0,5.0,1625,5.4,5.0,5.1,Angela Trimbur,Orson Oblowitz,Corey Deshon,07,362,6917,937,7082
5234,tt0465375,After Sex - Dopo il sesso,After Sex,2007,2009-07-22,"Comedy, Drama, Romance",77,USA,NALA Films,5.5,7887,825000,5.5,7887,5.7,6.0,5.7,Marc Blucas,Eric Amadio,Eric Amadio,07,524,289,931,1212
5235,tt1230214,Stuntmen,Stuntmen,2009,2009-08-18,Comedy,90,USA,Final Cut Collective,5.1,627,0,5.1,627,7.2,9.0,6.0,Marc Blucas,Eric Amadio,Eric Amadio,08,3028,289,931,1212
5236,tt1056036,Animals,Animals,2009,2009-11-26,"Horror, Thriller",93,USA,T&C Pictures,3.8,792,5500000,3.8,792,4.3,4.0,4.1,Marc Blucas,Douglas Aarniokoski,John Skipp,11,2405,289,1793,4117
5237,tt1756799,The Day,The Day,2011,2012-09-20,"Action, Drama, Horror",87,USA,Content Media Corporation International,5.2,12129,0,5.2,12129,5.4,5.0,5.3,Shawn Ashmore,Douglas Aarniokoski,Luke Passmore,09,1995,5392,1793,2730
5238,tt1179069,Shelter - Identità paranormali,6 Souls,2010,2011-02-25,"Horror, Mystery, Thriller",112,USA,NALA Films,6.1,31937,22000000,6.1,31937,6.2,6.0,6.4,Julianne Moore,Måns Mårlind,Michael Cooney,02,524,228,2214,2678
5239,tt2055765,The English Teacher,The English Teacher,2013,2014-05-08,"Comedy, Drama",93,USA,Artina Films,5.8,11775,0,5.8,11775,5.9,6.0,5.8,Julianne Moore,Craig Zisk,Dan Chariton,05,6204,228,2857,1587
5240,tt1147684,Forget Me Not,Forget Me Not,2009,2011-08-03,"Horror, Romance, Thriller",103,USA,Capstone Entertainment Group,5.2,5730,1300000,5.2,5730,5.5,5.0,5.3,Carly Schroeder,Tyler Oliver,Jamieson Stern,08,5977,497,6285,3863
5241,tt2577668,Prep School,Prep School,2015,2016-07-05,"Drama, Sport",85,USA,26th Ave Films,5.9,222,0,5.9,222,6.8,8.0,6.0,Carly Schroeder,Sean Nichols Lynch,Sean Nichols Lynch,07,1879,497,2204,3481
5242,tt0465440,Disappearances,Disappearances,2006,2006-02-01,"Action, Adventure, Drama",118,USA,Border Run Pictures,5.0,568,1500000,5.0,568,5.4,5.0,5.6,Kris Kristofferson,Jay Craven,Jay Craven,02,5741,1070,888,540
5243,tt2316810,Northern Borders,Northern Borders,2013,2015-01-16,Drama,108,USA,Kingdom County Productions,6.1,236,0,6.1,236,6.3,7.0,5.8,Bruce Dern,Jay Craven,Jay Craven,01,6339,368,888,540
5244,tt0465509,Jumping Off Bridges,Jumping Off Bridges,2006,2006-03-10,Drama,90,USA,Storie Productions LLC,7.0,185,100000,7.0,185,8.0,9.0,7.4,Bryan Chafin,Kat Candler,Kat Candler,03,1514,1791,1157,490
5245,tt3186318,Hellion,Hellion,2013,2014-06-13,"Drama, Thriller",99,USA,Across Town Productions,6.1,5258,0,6.1,5258,6.3,6.0,6.2,Aaron Paul,Kat Candler,Kat Candler,06,3716,172,1157,490
5246,tt2321501,Saturday Morning Massacre,Saturday Morning Massacre,2012,2012-06-16,Horror,88,USA,Arts+Labor,4.4,800,0,4.4,800,4.8,5.0,4.3,Jonny Mars,Spencer Parsons,Kat Candler,06,299,2037,2311,490
5247,tt0465517,Last Rites of the Dead,Last Rites of the Dead,2006,2006-10-22,"Comedy, Horror",118,USA,Brain Damage Films,4.5,639,0,4.5,639,5.3,5.0,4.5,Jenny Greeman,Marc Fratto,Marc Fratto,10,3106,3578,1554,1370
5248,tt1529558,Hell Fire,Hell Fire,2015,2015-01-06,Horror,93,USA,Insane-O-Rama Productions,3.4,334,0,3.4,334,4.1,3.0,3.3,J. Scott Green,Marc Fratto,Marc Fratto,01,1737,3565,1554,1370
5249,tt0490579,Dedication,Dedication,2007,2008-10-10,"Comedy, Drama, Romance",95,USA,First Look International,6.7,6717,0,6.7,6717,7.1,7.0,6.9,Tom Wilkinson,Justin Theroux,David Bromberg,10,324,650,4579,6449
5250,tt0465624,La mia super ex-ragazza,My Super Ex-Girlfriend,2006,2006-11-17,"Comedy, Romance, Sci-Fi",96,USA,Regency Enterprises,5.1,61024,30000000,5.1,61024,5.2,5.0,4.7,Uma Thurman,Ivan Reitman,Don Payne,11,55,311,1261,4840
5251,tt2223990,Draft Day,Draft Day,2014,2014-04-11,"Drama, Sport",110,USA,Summit Entertainment,6.8,52760,25000000,6.8,52760,6.9,7.0,6.8,Chris Berman,Ivan Reitman,Scott Rothman,04,15,5160,1261,5772
5252,tt0815178,Davanti agli occhi,The Life Before Her Eyes,2007,2008-12-30,"Drama, Fantasy, Mystery",90,USA,2929 Productions,6.3,13505,13000000,6.3,13505,6.6,7.0,6.7,Uma Thurman,Vadim Perelman,Laura Kasischke,12,400,311,6785,3240
5253,tt1054631,House Broken - Una Casa Sottosopra,House Broken,2010,2011-07-07,Comedy,84,USA,Capacity Pictures,4.7,2076,0,4.7,2076,5.0,5.0,4.7,Danny DeVito,Sam Harper,Sam Harper,07,320,1057,4953,5203
5254,tt0466665,The Architect,The Architect,2006,2006-04-26,"Crime, Drama, Romance",82,USA,Sly Dog Films,5.5,1140,0,5.5,1140,5.7,6.0,5.6,Anthony LaPaglia,Matt Tauber,David Greig,04,4969,940,3199,6941
5255,tt0466771,Vivere alla grande,"Puff, Puff, Pass",2006,2006-05-09,Comedy,95,USA,Facilitator Films,5.6,3441,2500000,5.6,3441,6.0,6.0,5.5,Ronnie Warner,Mekhi Phifer,Kent George,05,981,4293,3168,5860
5256,tt8530978,Beats,Beats,2019,2019-06-19,Drama,109,USA,51 Minds Entertainment,6.4,3913,0,6.4,3913,6.6,7.0,6.5,Khalil Everage,Chris Robinson,Miles Orion Feldsott,06,3541,5668,920,6831
5257,tt0466899,The Moment After 2 - Ritorno alla vita,The Moment After II: The Awakening,2006,2010-07-21,"Drama, Sci-Fi, Thriller",93,USA,Signal Hill Pictures,4.9,392,0,4.9,392,5.7,6.0,6.3,John Gilbert,Wes Llewellyn,Amanda Llewellyn,07,1469,6364,3268,2999
5258,tt0466943,Randy and the Mob,Randy and the Mob,2007,2007-10-13,"Comedy, Crime",91,USA,Capricorn Pictures,5.9,357,0,5.9,357,6.4,6.0,6.1,Ray McKinnon,Ray McKinnon,Ray McKinnon,10,2383,3426,2267,3931
5259,tt0467004,The System Within,The System Within,2006,2006,Drama,108,USA,System Within Film Production,3.1,101,500000,3.1,101,4.4,3.0,3.3,Nick D'Castro,Dale Resteghini,Tariq Alexander,0,1679,4204,4734,4536
5260,tt0467116,The Valley of Tears,The Valley of Tears,2006,2006-11-16,"Drama, Fantasy, Thriller",87,USA,Stone Bridge Films,2.7,334,250000,2.7,334,7.4,10.0,3.5,Katalin Armatrading,Péter Engert,Péter Engert,11,3591,1685,307,2558
5261,tt1514048,Loving the Bad Man,Loving the Bad Man,2010,2012-07-10,"Crime, Drama, Romance",104,USA,Eastlake Films,4.2,358,1560000,4.2,358,5.3,5.0,5.3,Cree Kelly,Péter Engert,Giovanni Igneri,07,1193,4914,307,5550
5262,tt1564368,Aftermath,Aftermath,2014,2015-03-27,"Horror, Sci-Fi, Thriller",92,USA,Eastlake Films,4.7,1697,2500000,4.7,1697,5.0,5.0,4.6,C.J. Thomason,Péter Engert,Christian McDonald,03,1193,1051,307,4941
5263,tt1964995,Penance Lane,Penance Lane,2020,2020-04-21,Horror,84,USA,Mane Entertainment,4.8,828,0,4.8,828,6.3,6.0,4.3,Tyler Mane,Péter Engert,Renae Geerlings,04,1293,645,307,862
5264,tt2125472,Compound Fracture,Compound Fracture,2014,2015-02-04,"Horror, Thriller",90,USA,Mane Entertainment,4.4,808,0,4.4,808,5.2,5.0,5.1,Tyler Mane,Anthony J. Rickert-Epstein,Renae Geerlings,02,1293,645,4349,862
5265,tt0468458,Brother's Shadow,Brother's Shadow,2006,2006-04-29,Drama,91,USA,Fish Six Film LLC,6.0,125,1000000,6.0,125,6.7,7.0,6.1,Scott Cohen,Todd S. Yellin,Ivan Krim,04,2291,5724,3857,4356
5266,tt0468463,The Conrad Boys,The Conrad Boys,2006,2006-04-24,"Drama, Romance",94,USA,Newport Films,6.0,867,0,6.0,867,6.4,6.0,5.8,Justin Lo,Justin Lo,Justin Lo,04,2185,1653,3003,1759
5267,tt0479289,American sunshine,The Go-Getter,2007,2011-04-01,"Comedy, Drama",93,USA,Et Cetera Films,6.6,4974,0,6.6,4974,6.9,7.0,6.6,Lou Taylor Pucci,Martin Hynes,Martin Hynes,04,2480,294,3284,5634
5268,tt1038693,A proposito di Luke,The Story of Luke,2012,2013-04-05,"Comedy, Drama",96,USA,Fluid Film,7.2,2993,2500000,7.2,2993,7.4,7.0,7.4,Lou Taylor Pucci,Alonso Mayo,Alonso Mayo,04,1045,294,1733,4691
5269,tt4777004,Fixed,Fixed,2017,2018-02-13,Comedy,92,USA,Fluid Film,4.2,149,0,4.2,149,4.8,5.0,3.8,Andy Comeau,Alonso Mayo,Bryan Erwin,02,1045,6146,1733,1512
5270,tt0468520,Nice Guys,Nice Guys,2006,2006-03-24,"Comedy, Crime",100,USA,The Film Emporium,4.3,422,100000,4.3,422,5.8,5.0,4.4,Corin Nemec,Joe Eckardt,Cecily Gambrell,03,5404,659,564,6749
5271,tt1629766,Pizza Man,Pizza Man,2011,2011,"Action, Family, Sci-Fi",90,USA,Rock On! Films,3.6,263,3000000,3.6,263,4.9,4.0,3.4,Frankie Muniz,Joe Eckardt,Jonathan Kapoor,0,5526,623,564,6324
5272,tt2701778,Il piano di Claire,Other Plans,2014,2014,Comedy,88,USA,Claire Films,4.4,151,600000,4.4,151,4.7,5.0,4.2,Jamie Kennedy,Joe Eckardt,Eric Anderson,0,3885,519,564,3342
5273,tt5239972,Drone Wars,Drone Wars,2016,2016-03-30,"Action, Sci-Fi, Thriller",79,USA,Cinetel Films,2.9,371,0,2.9,371,3.3,3.0,3.3,Corin Nemec,Jack Perez,P.J. Chesterton,03,116,659,372,5542
5274,tt0783492,666: The Child,666: The Child,2006,2006-06-06,Horror,80,USA,The Asylum,2.8,809,0,2.8,809,3.3,2.0,3.1,Adam Vincent,Jack Perez,Benjamin Henry,06,4,6176,372,6569
5275,tt1568341,Some Guy Who Kills People,Some Guy Who Kills People,2011,2012-10-05,"Comedy, Crime, Drama",97,USA,Level 10 Films,6.4,5607,300000,6.4,5607,6.5,7.0,6.3,Kevin Corrigan,Jack Perez,Ryan A. Levin,10,1319,3094,372,7285
5276,tt0473363,Gretchen,Gretchen,2006,2006,Comedy,98,USA,Film Science,5.6,257,200000,5.6,257,6.5,7.0,6.1,Courtney Davis,Steve Collins,Steve Collins,0,71,2932,6148,1939
5277,tt1945087,In Our Nature,In Our Nature,2012,2012-03-10,Drama,103,USA,Film Science,5.7,735,1000000,5.7,735,6.0,6.0,5.8,Zach Gilford,Brian Savelson,Brian Savelson,03,71,538,3067,3386
5278,tt4310022,Emmett,Emmett,2019,2019-04-27,Comedy,94,USA,Six Foot Pictures,4.8,124,0,4.8,124,5.9,6.0,6.2,Zach Gilford,Bridget Stokes,Vicky Wight,04,1139,538,4834,2633
5279,tt2063666,Come la prima volta,Hello I Must Be Going,2012,2013-01-31,"Comedy, Drama, Romance",95,USA,Hello I Must Be Going,6.2,5753,0,6.2,5753,6.3,6.0,6.4,Melanie Lynskey,Todd Louiso,Sarah Koskoff,01,1785,348,1229,5289
5280,tt0913413,Un microfono per due,The Marc Pease Experience,2009,2010-07-16,"Comedy, Drama, Music",84,USA,Paramount Vantage,4.0,2092,0,4.0,2092,4.3,4.0,4.1,Jason Schwartzman,Todd Louiso,Jacob Koskoff,07,74,1202,1229,5908
5281,tt4872078,The Intervention,The Intervention,2016,2016-08-26,"Comedy, Drama",90,USA,Burn Later Productions,6.0,5652,0,6.0,5652,6.2,6.0,6.3,Melanie Lynskey,Clea DuVall,Clea DuVall,08,82,348,3484,4028
5282,tt5030402,Little Boxes,Little Boxes,2016,2017-04-14,"Comedy, Drama",84,USA,Kid Noir Productions,5.9,1555,0,5.9,1555,5.9,6.0,6.0,Melanie Lynskey,Rob Meyer,Annie J. Howell,04,5995,348,3966,929
5283,tt1746242,"Small, Beautifully Moving Parts","Small, Beautifully Moving Parts",2011,2011-03-14,Comedy,73,USA,Salty Features,5.6,272,0,5.6,272,6.3,6.0,6.3,Anna Margaret Hollyman,Annie J. Howell,Annie J. Howell,03,681,2003,1029,929
5284,tt0468548,The Situation,The Situation,2006,2006-10-18,"Drama, War",111,USA,Shadow Distribution,6.3,802,1000000,6.3,802,6.5,7.0,6.5,Connie Nielsen,Philip Haas,Wendell Steavenson,10,2652,1272,3073,2018
5285,tt3214248,Un Amore di Famiglia,All Relative,2014,2014-11-21,"Comedy, Drama, Romance",85,USA,Shoot First Entertainment,5.4,1523,0,5.4,1523,5.5,6.0,5.2,Connie Nielsen,J.C. Khoury,J.C. Khoury,11,1262,1272,1158,630
5286,tt1691154,The Pill,The Pill,2011,2011-12-16,"Comedy, Drama, Romance",83,USA,Shoot First Entertainment,5.4,3839,0,5.4,3839,5.5,6.0,5.3,Noah Bean,J.C. Khoury,J.C. Khoury,12,1262,2937,1158,630
5287,tt6688022,After Everything,After Everything,2018,2018-10-12,"Comedy, Drama, Romance",95,USA,Yale Productions,6.3,1036,0,6.3,1036,6.5,7.0,6.4,Marisa Tomei,Hannah Marks,Hannah Marks,10,48,514,6386,1288
5288,tt7755856,Banana Split,Banana Split,2018,2020-03-27,Comedy,88,USA,American High,6.2,1719,0,6.2,1719,6.3,6.0,6.5,Hannah Marks,Benjamin Kasulke,Hannah Marks,03,239,2150,4335,1288
5289,tt5258128,Behold My Heart,Behold My Heart,2018,2020-05-21,Drama,80,USA,Autumn Productions,5.3,409,0,5.3,409,5.6,6.0,5.1,Marisa Tomei,Joshua Leonard,Joshua Leonard,05,487,514,1676,4553
5290,tt1531930,The Lie,The Lie,2011,2011-11-18,Drama,80,USA,Das Films,5.1,615,0,5.1,615,5.4,5.0,4.7,Kelli Garner,Joshua Leonard,T. Coraghessan Boyle,11,1116,5309,1676,7272
5291,tt0469094,Harlem Hostel,Harlem Hostel,2010,2010-02-12,"Comedy, Drama",81,USA,Mira Productions,3.9,128,0,3.9,128,5.1,5.0,4.5,Julissa Bermudez,Nestor Miranda,Nestor Miranda,02,3806,7005,2775,1814
5292,tt0469151,The Pacific and Eddy,The Pacific and Eddy,2007,2007-01-27,Drama,88,USA,Angora Films,5.2,166,150000,5.2,166,6.4,7.0,6.2,Ryan Donowho,Matthew Nourse,Matthew Nourse,01,5978,5027,2666,6071
5293,tt0469152,Smoking Nonsmoking,Smoking Nonsmoking,2011,2011-10-13,Drama,84,USA,Electric Movies,5.2,115,0,5.2,115,6.8,7.0,5.6,Lucie Arnaz,Alyssa R. Bennett,Alyssa R. Bennett,10,3291,5403,4735,1623
5294,tt0469251,Tripping Forward - Spacciatori per modelle,Tripping Forward,2009,2009-04-26,Comedy,82,USA,Island Gateway Films,4.1,111,750000,4.1,111,5.6,5.0,6.1,William Gregory Lee,Marcus Nash,Chris Fogleman,04,3909,5278,1111,4889
5295,tt1890455,Lost Lake,Lost Lake,2012,2013-11-13,"Horror, Thriller",85,USA,Special Order Goods,3.4,283,500000,3.4,283,3.7,3.0,3.8,Ezra Buzzington,Marcus Nash,David Clair,11,2737,1388,1111,5305
5296,tt1954520,House with 100 Eyes,House with 100 Eyes,2013,2013,Horror,75,USA,Tapir Co,4.4,300,0,4.4,300,4.9,5.0,4.9,Jim Roof,Jay Lee,Jim Roof,0,2761,1628,180,3771
5297,tt1319699,Ballistica,Ballistica,2009,2011-05-17,"Action, Adventure, Thriller",90,USA,Hollywood Wizard,3.4,379,1400000,3.4,379,3.9,3.0,3.9,Paul Logan,Gary Jones,Tony Kandah,05,2978,787,384,1534
5298,tt1684548,Axe Giant: The Wrath of Paul Bunyan,Axe Giant: The Wrath of Paul Bunyan,2013,2013-06-18,"Action, Adventure, Comedy",90,USA,Kinetic Filmworks,3.5,1065,0,3.5,1065,4.0,4.0,3.4,Amber Connor,Gary Jones,Jeff Miller,06,4447,5507,384,1323
5299,tt4577344,ClownTown,ClownTown,2016,2016-10-04,"Horror, Thriller",86,USA,Millman Productions,3.8,1294,0,3.8,1294,4.2,4.0,3.7,Brian Nagel,Tom Nagel,Jeff Miller,10,232,2724,1041,1323
5300,tt5497458,L'osservatore,The Watcher,2016,2016-11-03,"Horror, Thriller",89,USA,21st Street Films,5.4,2790,0,5.4,2790,5.5,6.0,5.6,Erin Cahill,Ryan Rothmaier,Ryan Rothmaier,11,5226,437,2930,1096
5301,tt3685022,Sotto accusa - Bad Blood,Bad Blood,2015,2015-03-28,"Action, Drama, Thriller",87,USA,National Picture Show Entertainment,4.6,359,0,4.6,359,5.0,5.0,4.9,Taylor Cole,Adam Silver,Ryan Rothmaier,03,2019,719,5293,1096
5302,tt2511428,Fredda è la notte,Cold Comes the Night,2013,2014-01-10,"Crime, Thriller",90,USA,Stage 6 Films,5.7,8598,0,5.7,8598,5.8,6.0,5.7,Alice Eve,Tze Chun,Tze Chun,01,86,2252,1317,879
5303,tt1322282,Children of Invention,Children of Invention,2009,2009-01-18,Drama,86,USA,Syncopated Films,6.4,594,0,6.4,594,6.8,7.0,6.4,Cindy Cheung,Tze Chun,Tze Chun,01,3273,2166,1317,879
5304,tt5538568,My Entire High School Sinking Into the Sea,My Entire High School Sinking Into the Sea,2016,2016-09-11,"Animation, Comedy, Drama",75,USA,Washington Square Films,6.0,966,0,6.0,966,6.0,6.0,6.2,Jason Schwartzman,Dash Shaw,Dash Shaw,09,1140,1202,6762,7025
5305,tt8191620,Swing Low,Swing Low,2019,2020-08-14,Thriller,77,USA,Cold Beer Friday,4.8,269,0,4.8,269,5.2,5.0,5.2,Bruce Dern,Teddy Grennan,Teddy Grennan,08,4857,368,4310,2914
5306,tt0469519,Park,Park,2006,2006-06-12,"Comedy, Drama",86,USA,Mello Pictures LLC,5.7,1157,0,5.7,1157,6.1,6.0,6.1,Dagney Kerr,Kurt Voelker,Kurt Voelker,06,4165,4029,1227,652
5307,tt5253282,The Bachelors - Un nuovo inizio,The Bachelors,2017,2017-10-20,"Comedy, Drama",99,USA,Matt Baer Films,6.8,3749,0,6.8,3749,7.0,7.0,6.9,J.K. Simmons,Kurt Voelker,Kurt Voelker,10,4153,286,1227,652
5308,tt0469684,Bloody Mary,Bloody Mary,2006,2006,"Horror, Thriller",93,USA,KAT Pictures,3.4,1320,70000,3.4,1320,4.1,4.0,3.5,Kim Tyler,Richard Valentine,Richard Valentine,0,4210,2432,5258,5166
5309,tt0469979,Summer School,Summer School,2006,2006-10-05,Horror,89,USA,Random Creatureface Films,4.8,267,40000,4.8,267,5.3,5.0,4.5,Simon Wallace,Lance Hendrickson,Lance Hendrickson,10,4029,5417,4383,2938
5310,tt0470761,First Born,First Born,2007,2007-03-20,"Drama, Horror, Mystery",95,USA,Blueprint Films,4.8,3150,0,4.8,3150,4.9,5.0,5.1,Elisabeth Shue,Isaac Webb,Isaac Webb,03,6069,6399,4893,4707
5311,tt3412784,Dead Draw,Dead Draw,2016,2016-09-30,"Crime, Thriller",93,USA,Rocket3,4.9,486,0,4.9,486,5.2,5.0,4.8,Gil Bellows,Brian Klemesrud,Brian Klemesrud,09,3435,1219,5365,5175
5312,tt0470864,Mojave Phone Booth,Mojave Phone Booth,2006,2006-07-21,Drama,88,USA,PutchFilms,5.7,251,0,5.7,251,6.6,7.0,5.3,Annabeth Gish,John Putch,John Putch,07,1162,3031,345,595
5313,tt1135517,Route 30,Route 30,2007,2007,Comedy,83,USA,PutchFilms,5.4,253,0,5.4,253,6.2,6.0,5.3,Curtis Armstrong,John Putch,John Putch,0,1162,1532,345,595
5314,tt1985017,Atlas Shrugged II: The Strike,Atlas Shrugged II: The Strike,2012,2012-10-12,"Drama, Mystery, Sci-Fi",111,USA,Atlas 2 Productions,5.3,6682,10000000,5.3,6682,6.0,6.0,5.8,Diedrich Bader,John Putch,Duke Sandefur,10,5887,826,345,5921
5315,tt11032990,Malibu Rescue - Una nuova onda,Malibu Rescue: The Next Wave,2020,2020-08-04,"Action, Adventure, Comedy",68,USA,Pacific Bay Entertainment,4.5,386,5000000,4.5,386,5.1,5.0,5.3,Curtis Armstrong,Savage Steve Holland,Jed Elinoff,08,962,1532,891,679
5316,tt9228950,Malibu Rescue,Malibu Rescue,2019,2019-05-13,"Action, Adventure, Comedy",68,USA,Pacific Bay Entertainment,4.8,866,5000000,4.8,866,5.3,5.0,4.8,Ricardo Hurtado,Savage Steve Holland,Jed Elinoff,05,962,1630,891,679
5317,tt0470993,Crazy Eights,Crazy Eights,2006,2006-10-31,Horror,80,USA,IKM Productions,3.9,3071,0,3.9,3071,4.2,4.0,4.1,Dina Meyer,Jimi Jones,Dan DeLuca,10,970,452,4570,1708
5318,tt1176161,Segreti fatali,Balancing the Books,2009,2010,"Drama, Thriller",88,USA,Magnafilm,3.8,293,0,3.8,293,4.3,4.0,4.3,Dina Meyer,Meir Sharony,Kathy Cotter,0,3266,452,4182,3868
5319,tt5592256,Ricatto ad alta quota,Turbulence,2016,2016-12-01,"Action, Drama, Thriller",120,USA,Formula Features,5.0,385,0,5.0,385,5.2,5.0,5.7,Dina Meyer,Nadeem Soumah,Nadeem Soumah,12,440,452,352,707
5320,tt3550902,6 Ways to Die,6 Ways to Die,2015,2015-07-31,"Crime, Mystery, Thriller",103,USA,Formula Features,4.0,845,0,4.0,845,4.5,4.0,3.9,Vinnie Jones,Nadeem Soumah,Nadeem Soumah,07,440,217,352,707
5321,tt7197298,"Doppio ricatto, doppio inganno",Twin Betrayal,2018,2018-04-08,Thriller,90,USA,Formula Features,5.4,182,0,5.4,182,5.9,6.0,5.4,Jen Lilley,Nadeem Soumah,Naomi L. Selfman,04,440,1581,352,7295
5322,tt0470995,Danny Roane: First Time Director,Danny Roane: First Time Director,2006,2006-03-01,Comedy,83,USA,Pollywog Entertainment,4.5,594,250000,4.5,594,5.2,5.0,4.2,Eddie Alfano,Andy Dick,Andy Dick,03,3421,6929,5331,4918
5323,tt0471005,Home of the Giants,Home of the Giants,2007,2009,"Crime, Drama, Sport",104,USA,Blue Rider Pictures,6.1,628,4000000,6.1,628,6.6,6.0,6.1,Haley Joel Osment,Rusty Gorman,Rusty Gorman,0,693,860,2669,2580
5324,tt2751310,Sex Ed,Sex Ed,2014,2014-11-07,"Comedy, Romance",92,USA,Sweet Tomato Films,5.5,4996,0,5.5,4996,5.6,6.0,5.6,Haley Joel Osment,Isaac Feder,Bill Kennedy,11,919,860,5765,3712
5325,tt0475936,Bar Starz,Bar Starz,2008,2008-03-07,Comedy,105,USA,Blue Rider Pictures,3.9,154,7000000,3.9,154,6.8,9.0,5.2,Charlie Finn,Michael Pietrzak,Peter Castanik,03,693,5770,5517,6933
5326,tt0471011,Knock Knock,Knock Knock,2007,2008-02-15,Horror,92,USA,Ariola Productions. Inc.,3.0,773,1200000,3.0,773,3.5,3.0,2.7,Nicole Abisinio,Joseph Ariola,Joseph Ariola,02,2949,6695,5077,5123
5327,tt0471032,Sea of Dust,Sea of Dust,2008,2008-09-10,"Comedy, Fantasy, Horror",90,USA,309 Productions,3.3,148,1000000,3.3,148,4.6,4.0,3.3,Tom Savini,Scott Bunt,Scott Bunt,09,3078,1259,3453,1139
5328,tt3297586,The Before Time,The Before Time,2014,2016-03-08,"Horror, Mystery, Thriller",80,USA,Supernova Films,3.4,204,0,3.4,204,4.6,4.0,3.6,Ted Jonas,Miguel Muller,Scott Bunt,03,1239,3581,7043,1139
5329,tt1628069,Death from Above,Death from Above,2012,2012-08-06,Adventure,85,USA,North Shore Pictures,2.9,176,0,2.9,176,3.7,3.0,2.9,Tom Savini,Bruce Koehler,Mark Hensel,08,307,1259,325,7889
5330,tt1355260,End Game,End Game,2009,2009-12-01,Drama,97,USA,North Shore Pictures,1.9,298,200000,1.9,298,2.8,1.0,1.5,Kurt Angle,Bruce Koehler,McCartney James,12,307,539,325,3019
5331,tt1421049,River of Darkness,River of Darkness,2011,2011-01-31,Horror,105,USA,North Shore Pictures,2.1,843,3259999,2.1,843,2.7,1.0,1.6,Kurt Angle,Bruce Koehler,Bruce Koehler,01,307,539,325,4395
5332,tt1899100,19 Doors,19 Doors,2011,2011-08-22,"Horror, Thriller",93,USA,North Shore Pictures,2.7,146,25000,2.7,146,3.4,2.5,2.1,Natalie Bail,Bruce Koehler,Jacqueline Druga,08,307,4648,325,7892
5333,tt0471037,Still Green,Still Green,2007,2009-05-15,Drama,89,USA,Uncovered Productions,4.0,180,0,4.0,180,5.2,5.0,3.9,Sarah Jones,Jon Artigo,Georgia Menides,05,5276,4174,1931,4671
5334,tt0472050,Bart Got a Room,Bart Got a Room,2008,2008-04-25,Comedy,80,USA,Basra Entertainment,5.6,3965,2000000,5.6,3965,5.8,6.0,5.4,Steven Kaplan,Brian Hecker,Brian Hecker,04,4413,6443,3945,5424
5335,tt0472096,Forfeit,Forfeit,2007,2007-03-01,"Drama, Thriller",84,USA,Corndog Productions,5.0,246,0,5.0,246,5.8,6.0,5.6,Billy Burke,Andrew Shea,John Rafter Lee,03,2065,169,6888,7276
5336,tt0938305,Freaky Deaky,Freaky Deaky,2012,2012-04-22,"Comedy, Crime, Thriller",90,USA,The Matthau Company,6.0,6047,6000000,6.0,6047,7.5,8.0,7.7,Billy Burke,Charles Matthau,Elmore Leonard,04,6266,169,2776,4603
5337,tt1493828,Removal,Removal,2010,2015-07-02,Thriller,91,USA,Silvatar Media,4.7,938,0,4.7,938,5.2,5.0,4.9,Billy Burke,Nick Simon,Daniel Meersand,07,1079,169,6912,4635
